2025-09-05 18:42:17 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:24:06 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:06 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:11 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הסרט לשחרר את שולי?...'
2025-09-06 21:24:11 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 65
2025-09-06 21:24:11 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: 'advanced_features'
2025-09-06 21:24:11 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:11 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:13 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:13 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:17 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:17 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:19 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:19 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:21 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את סופרמן איש הפלדה 2013?...'
2025-09-06 21:24:21 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-06 21:24:24 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:24 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:27 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:27 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:31 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:31 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:37 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:37 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:41 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר שהבוט יעבוד?...'
2025-09-06 21:24:41 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-06 21:24:41 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:41 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:49 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:49 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:53 | telegram.ext.Updater | ERROR    | _network_loop_retry  | Error while getting Updates: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:24:53 | __main__             | ERROR    | enhanced_error_handler | ❌ Enhanced error occurred: Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-06 21:25:02 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-06 21:25:02 | __main__             | INFO     | shutdown             | ✅ Graceful shutdown completed
2025-09-06 21:25:02 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-06 21:25:15 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-06 21:25:15 | __main__             | INFO     | shutdown             | ✅ Graceful shutdown completed
2025-09-06 21:25:15 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-06 21:25:24 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:25:24 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:25:24 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:25:24 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:25:24 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:25:24 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:25:24 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:25:24 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:25:24 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:25:24 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:25:24 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:25:24 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:25:24 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:25:24 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:25:24 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:25:24 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:25:24 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 21:25:24 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 21:25:25 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 21:25:25 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 21:25:25 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 21:25:50 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'בדיקה...'
2025-09-06 21:25:59 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את סופרמן איש הפלדה 2013?...'
2025-09-06 21:25:59 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-06 21:36:42 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:36:42 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:36:42 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:36:42 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:36:42 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:36:42 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:36:42 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:36:42 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:36:42 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:36:42 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:36:42 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:36:42 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:36:42 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:36:42 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:36:42 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:36:42 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:36:42 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 21:36:42 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 21:36:42 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 21:36:42 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 21:36:42 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 21:37:53 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:37:53 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:37:53 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:37:53 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:37:53 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:37:53 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:37:53 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:37:53 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:37:53 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:37:53 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:37:53 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:37:53 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:37:53 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:37:53 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:37:53 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:37:53 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:37:53 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 21:37:53 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 21:37:53 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 21:37:53 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 21:37:53 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 21:38:31 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'עוד בדיקות...'
2025-09-06 21:38:50 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הסרט לשחרר את שולי?...'
2025-09-06 21:38:50 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 65
2025-09-06 21:38:50 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: 'advanced_features'
2025-09-06 21:39:24 | __main__             | ERROR    | run                  | ❌ Critical error: Timed out
2025-09-06 21:39:24 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-06 21:39:24 | __main__             | ERROR    | shutdown             | ❌ Error during shutdown: This Application is still running!
2025-09-06 21:39:24 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-06 21:39:24 | asyncio              | ERROR    | default_exception_handler | Task was destroyed but it is pending!
task: <Task pending name='Application:8121822235:update_fetcher' coro=<Application._update_fetcher() running at /home/dovber/.local/lib/python3.12/site-packages/telegram/ext/_application.py:1110> wait_for=<Future cancelled>>
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:46:37 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:46:37 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:46:37 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:46:37 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:46:37 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:46:37 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:46:37 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:46:37 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:46:37 | main.pirate_bot_main | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:47:34 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:47:34 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:47:34 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:47:34 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:47:34 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:47:34 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:47:34 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:47:34 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:47:34 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:47:34 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:47:34 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:47:34 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:47:34 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:47:34 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:47:34 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:47:34 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:47:34 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 21:47:34 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 21:47:35 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 21:47:35 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 21:47:35 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 21:47:56 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'בדיקות...'
2025-09-06 21:48:06 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'עולם היורה 2025...'
2025-09-06 21:48:18 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הסרט עולם היורה 2025...'
2025-09-06 21:48:18 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 65
2025-09-06 21:48:18 | utils.duplicate_detector | ERROR    | find_duplicates      | Failed to find duplicates: 'int' object is not iterable
2025-09-06 21:48:18 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: object list can't be used in 'await' expression
2025-09-06 21:48:55 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר את הספר יומנה של אנה פרנק?...'
2025-09-06 21:48:55 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 65
2025-09-06 21:48:55 | utils.duplicate_detector | ERROR    | find_duplicates      | Failed to find duplicates: 'int' object is not iterable
2025-09-06 21:48:55 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: object list can't be used in 'await' expression
2025-09-06 21:49:13 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'אפשר בבקשה פוטושופ?...'
2025-09-06 21:49:13 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-06 21:49:39 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-06 21:49:39 | __main__             | INFO     | shutdown             | ✅ Graceful shutdown completed
2025-09-06 21:49:39 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-06 21:58:02 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 21:58:02 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 21:58:02 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 21:58:02 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 21:58:02 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 21:58:02 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 21:58:02 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 21:58:02 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 21:58:02 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 21:58:02 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 21:58:02 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 21:58:02 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 21:58:02 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 21:58:02 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 21:58:02 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 21:58:02 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 21:58:02 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 21:58:02 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 21:58:03 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 21:58:03 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 21:58:03 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 21:58:13 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'יש סדרה בשם "טופ גיר"?? ישנה קצת...'
2025-09-06 21:58:13 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 25
2025-09-06 21:58:13 | services.request_service | ERROR    | get_requests_with_filters | Failed to get filtered requests: 'NoneType' object has no attribute 'execute_query'
2025-09-06 21:58:13 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: RequestService.create_request() got an unexpected keyword argument 'user'
2025-09-06 21:58:41 | __main__             | INFO     | shutdown             | 🛑 Initiating graceful shutdown
2025-09-06 21:58:41 | __main__             | INFO     | shutdown             | ✅ Graceful shutdown completed
2025-09-06 21:58:41 | __main__             | INFO     | cleanup_resources    | 🧹 Resources cleaned up successfully
2025-09-06 22:33:54 | __main__             | INFO     | __init__             | 🚀 Initializing Enhanced Pirate Bot with Services Architecture
2025-09-06 22:33:54 | utils.cache_manager  | INFO     | __init__             | Cache Manager initialized: TTL={'enabled': True, 'type': 'memory', 'ttl': {'requests': 300, 'users': 600, 'stats': 180, 'duplicates': 120}, 'max_size': 1000, 'cleanup_interval': 300, 'redis_config': {'host': 'localhost', 'port': 6379, 'db': 0, 'password': None, 'decode_responses': True}}s, Memory=100MB
2025-09-06 22:33:54 | core.storage_manager | INFO     | __init__             | Cache mode enabled
2025-09-06 22:33:54 | __main__             | INFO     | _init_core_components | ✅ Core components initialized
2025-09-06 22:33:54 | utils.duplicate_detector | INFO     | __init__             | Duplicate Detector initialized with threshold: 0.8
2025-09-06 22:33:54 | utils.keyboards      | INFO     | __init__             | Keyboard Builder initialized
2025-09-06 22:33:54 | __main__             | INFO     | _init_utils          | ✅ Utils initialized
2025-09-06 22:33:54 | services.request_service | INFO     | __init__             | Request Service initialized
2025-09-06 22:33:54 | services.rating_service | INFO     | __init__             | Rating Service initialized
2025-09-06 22:33:54 | services.search_service | INFO     | __init__             | Search Service initialized
2025-09-06 22:33:54 | services.user_service | INFO     | __init__             | User Service initialized
2025-09-06 22:33:54 | __main__             | INFO     | _init_services       | ✅ Services initialized
2025-09-06 22:33:54 | __main__             | INFO     | _create_application  | ✅ Telegram Application created
2025-09-06 22:33:54 | __main__             | INFO     | _setup_handlers      | ✅ Handlers configured
2025-09-06 22:33:54 | __main__             | INFO     | _init_background_tasks | 🔄 Background tasks initialized
2025-09-06 22:33:54 | __main__             | INFO     | __init__             | ✅ Enhanced Pirate Bot initialized successfully
2025-09-06 22:33:54 | __main__             | INFO     | run                  | 🚀 Starting Enhanced Pirate Content Bot
2025-09-06 22:33:54 | __main__             | INFO     | health_check         | ✅ System health check passed
2025-09-06 22:33:54 | __main__             | INFO     | setup_bot_commands   | ✅ Bot commands configured
2025-09-06 22:33:54 | __main__             | INFO     | run                  | 🎬 Bot is now running!
2025-09-06 22:33:54 | __main__             | INFO     | start_background_tasks | 🔄 Starting background tasks
2025-09-06 22:34:12 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'בדיקה...'
2025-09-06 22:34:19 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'יש סדרה בשם "טופ גיר"?? ישנה קצת...'
2025-09-06 22:34:19 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 25
2025-09-06 22:34:19 | services.request_service | ERROR    | get_requests_with_filters | Failed to get filtered requests: 'NoneType' object has no attribute 'execute_query'
2025-09-06 22:34:19 | services.request_service | ERROR    | create_request       | Failed to create request: 'User' object has no attribute 'get'
2025-09-06 22:34:19 | __main__             | ERROR    | _process_validated_request | ❌ Error processing validated request: 'NoneType' object is not subscriptable
2025-09-06 22:38:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 22:43:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 22:48:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 22:53:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 22:58:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:03:54 | __main__             | ERROR    | _duplicate_cleanup_task | ❌ Error in duplicate cleanup: 'DuplicateDetector' object has no attribute 'cleanup_cache'
2025-09-06 23:03:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:08:45 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:08:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:10:47 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): '....'
2025-09-06 23:11:10 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'בבקשה, אפשר לבדוק אם יש לפני......'
2025-09-06 23:11:10 | __main__             | INFO     | enhanced_message_handler | 🎯 Request score: 35
2025-09-06 23:13:48 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'מה?!...'
2025-09-06 23:13:54 | __main__             | ERROR    | _statistics_update_task | ❌ Error in statistics task: 'RequestService' object has no attribute 'update_statistics'
2025-09-06 23:13:55 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'מוזר.....'
2025-09-06 23:14:03 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'https://t.me/YaronTeam/2847...'
2025-09-06 23:14:18 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'https://t.me/YaronTeam/2847...'
2025-09-06 23:15:29 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'וואלה צודק......'
2025-09-06 23:16:18 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:16:20 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:16:40 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'מה?...'
2025-09-06 23:16:47 | __main__             | INFO     | enhanced_message_handler | 📨 Message from דובי (6562280181): 'מצאת?...'
2025-09-06 23:16:49 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
2025-09-06 23:16:53 | __main__             | ERROR    | enhanced_message_handler | ❌ Error in enhanced message handler: cannot unpack non-iterable coroutine object
